Trial,Combination,Clients,Client 1 Accuracy,Client 1 Shapley Value,Client 2 Accuracy,Client 2 Shapley Value,Client 3 Accuracy,Client 3 Shapley Value,Client 4 Accuracy,Client 4 Shapley Value,Client 5 Accuracy,Client 5 Shapley Value,Client 6 Accuracy,Client 6 Shapley Value,Client 7 Accuracy,Client 7 Shapley Value,Client 8 Accuracy,Client 8 Shapley Value,Client 9 Accuracy,Client 9 Shapley Value,Client 10 Accuracy,Client 10 Shapley Value,Global Accuracy,Subsample Ratio,Max Depth
4,0000000001,1,0.5753026769630364,0.07765764179936456,,,,,,,,,,,,,,,,,,,0.5723841309296058,0.7,100
4,0010000000,8,,,,,,,,,,,,,,,0.6014159835779419,0.08529479186168264,,,,,0.6040273142394325,0.7,100
4,1111111111,"1,2,3,4,5,6,7,8,9,10",0.5753026769630364,0.07765764179936456,0.5957883565374035,0.08810337437399135,0.6355448185334656,0.0894923036645699,0.6253229252489143,0.09231658689508423,0.715909566965969,0.11757232337562203,0.7035232017427491,0.11681109338409264,0.7281842175084834,0.12440792256003003,0.6014159835779419,0.08529479186168264,0.7046403485498038,0.11275950005333028,0.6702182625574283,0.09558446203223218,0.8915250450349806,0.7,100
5,0000000010,2,,,0.5621482733099663,0.07398424641225251,,,,,,,,,,,,,,,,,0.5604865174344723,0.7,100
5,0000100000,6,,,,,,,,,,,0.5545796036921702,0.06644126159799796,,,,,,,,,0.5691444051891469,0.7,100
5,1111111111,"1,2,3,4,5,6,7,8,9,10",0.594615352389996,0.08372610537434004,0.5621482733099663,0.07398424641225251,0.6377511834773987,0.08909079939128887,0.696638784544274,0.11863079999215426,0.717124464118641,0.1252382665591068,0.5545796036921702,0.06644126159799796,0.7212998003100083,0.1211948982589067,0.6842663836561422,0.11649769821530688,0.6730111295750653,0.10621971621791744,0.6585301140886177,0.09897620798072879,0.8927259778525646,0.7,100
6,0000000010,2,,,0.5091675859853934,0.05674472421821612,,,,,,,,,,,,,,,,,0.5105360908240354,0.7,100
6,1111111111,"1,2,3,4,5,6,7,8,9,10",0.5970032536900756,0.07935267334286666,0.5091675859853934,0.05674472421821612,0.6165114298082697,0.07802138074441586,0.6909413358282945,0.11244467174359256,0.7413525854966416,0.1279091564375853,0.7001159039812319,0.1065830307428914,0.7612098699920403,0.13202006726765833,0.6404044071441538,0.10269317267224724,0.6732624876066526,0.10357445881361749,0.679113544008602,0.10065666401690888,0.8942341260420885,0.7,100
7,0000000010,2,,,0.5051877504852607,0.06368553018222216,,,,,,,,,,,,,,,,,0.5130217424697323,0.7,100
7,1111111111,"1,2,3,4,5,6,7,8,9,10",0.6768094287190516,0.10127902529170876,0.5051877504852607,0.06368553018222216,0.6693524737819608,0.09337453887027453,0.604069207244697,0.09209509052377163,0.7737917359064949,0.14080338603102924,0.6373322534247532,0.0848983063374604,0.7221516247503875,0.11974424097997406,0.7024479479409588,0.11294751109398968,0.6720894834592451,0.09343863167157407,0.6682772199801706,0.0977337390179952,0.8907011492647777,0.7,100
